loan_amnt,int_rate,EmploymentLength ,Loan_Purpose ,home_ownership,LoanTerm,total_rec_prncp,total_rec_int,total_pymnt
10000,9,10,3,1,1,475.59,167.62,627
10000,9,10,4,1,1,246,63.7,627
10000,23,2,3,1,1,498.24,118.14,759
10000,14,2,3,1,1,498.24,118.14,668
10000,11,2,3,1,1,194.19,240.5,643
10000,8,2,2,1,1,475.59,167.62,622
10000,8,2,2,1,1,493.68,128,616
10000,11,3,2,1,1,468.01,148.49,843
10000,10,3,3,1,1,449.67,226.41,1640
10000,7,3,2,1,1,468,184.55,612
10000,8,3,2,1,1,243.71,102.78,616
10000,21,4,3,1,1,248.34,88.2,735
10000,14,4,4,1,1,438.47,252.62,668
10000,8,4,2,1,1,2526.46,80.78,616
10000,8,4,2,1,1,502.2,97.99,616
10000,8,4,9,1,1,471.43,176.87,622
10000,11,5,9,1,1,502.2,109.69,643
10000,8,5,3,1,1,489.2,137.7,616
10000,12,6,3,1,1,420.14,296.6,653
10000,6,6,2,1,1,498.25,89.47,607
10000,19,7,9,1,1,506.31,100.93,717
10000,16,7,2,1,1,445.96,235.04,691
10000,12,7,3,1,1,468,184.55,653
10000,6,7,3,1,1,506.31,100.93,310
10000,8,8,3,1,1,407.73,327.24,10014
10000,14,8,3,1,1,489.2,137.7,676
10000,16,8,3,1,1,234.62,91.11,691
10000,16,8,4,1,1,445.96,235.04,691
10000,15,9,9,1,1,459.84,203.04,681
10000,11,9,2,1,1,493.68,128,643
10000,20,11,4,1,1,502.2,109.69,726
10000,14,11,3,1,1,223.49,128.62,668
10000,11,11,9,1,1,449.67,226.41,648
10000,8,11,2,1,1,252.48,48.45,622
10000,8,11,2,1,1,426.43,281.35,622
10000,8,11,3,1,1,471.43,176.87,622
10000,19,1,2,2,1,1487.24,152.61,717
10000,21,1,3,2,1,252.48,57.43,1535
10000,14,1,9,2,1,498.24,118.14,3676
10000,15,1,9,2,1,10000,148.87,681
10000,8,1,3,2,1,438.47,252.62,616
10000,8,10,9,2,1,475.59,167.62,10003
10000,8,10,4,2,1,438.47,252.62,616
10000,11,2,3,2,1,471.43,176.87,385
10000,12,4,3,2,1,1859.58,106.8,653
10000,7,5,3,2,1,489.2,137.7,612
10000,11,6,3,2,1,468,184.55,648
10000,20,8,5,2,1,420.14,296.6,726
10000,9,9,6,2,1,493.68,128,627
10000,20,11,2,2,1,217.77,188.3,726
10000,16,11,3,2,1,506.31,100.93,691
10000,11,11,2,2,1,10000,14.29,648
10000,8,11,3,2,1,426.43,281.35,588
10000,24,1,3,3,1,228.69,151.43,381
10000,17,1,2,3,1,498.24,118.14,698
10000,13,1,2,3,1,478.34,161.51,663
10000,12,1,2,3,1,493.68,128,371
10000,11,1,2,3,1,228.69,151.43,335
10000,12,1,10,3,1,243.7,66.08,653
10000,9,1,2,3,1,506.31,100.93,627
10000,8,1,2,3,1,413.87,311.99,622
10000,8,1,3,3,1,489.2,137.7,616
10000,12,1,3,3,1,449.67,226.41,10149
10000,6,1,2,3,1,502.2,109.69,607
10000,14,10,3,3,1,232.86,137.67,10005
10000,19,10,2,3,1,493.68,128,717
10000,14,10,2,3,1,445.96,235.04,340
10000,15,10,2,3,1,498.24,118.14,681
10000,15,10,9,3,1,475.59,167.62,643
10000,11,10,2,3,1,234.61,100.54,648
10000,8,10,2,3,1,506.31,100.93,616
10000,9,10,3,3,1,468,184.55,602
10000,9,10,3,3,1,433.36,264.71,627
10000,8,10,3,3,1,191.2,189.54,622
10000,7,10,3,3,1,493.68,128,612
10000,14,2,2,3,1,445.96,197.49,676
10000,14,2,2,3,1,489.2,137.7,352
10000,15,2,3,3,1,493.68,128,681
10000,10,2,3,3,1,502.2,109.69,640
10000,6,2,2,3,1,475.59,167.62,607
10000,7,2,2,3,1,498.24,118.14,3998
10000,6,2,2,3,1,10000,3.87,607
10000,8,2,3,3,1,1226.85,308.12,616
10000,9,2,3,3,1,10000,3.33,346
10000,9,2,3,3,1,217.78,125.53,627
10000,14,3,2,3,1,10000,5.46,676
10000,11,3,2,3,1,455.86,212.14,648
10000,11,3,2,3,1,498.24,118.14,648
10000,11,3,6,3,1,475.59,167.62,719
10000,16,4,3,3,1,502.2,109.69,406
10000,12,4,2,3,1,489.2,137.7,603
10000,10,4,2,3,1,3910.27,87.58,614
10000,11,4,3,3,1,468.01,135.38,643
10000,8,4,2,3,1,489.2,137.7,337
10000,8,4,2,3,1,489.2,137.7,622
10000,9,4,8,3,1,392.17,366.71,627
10000,11,5,2,3,1,489.2,137.7,10004
10000,18,5,3,3,1,493.68,128,708
10000,9,5,2,3,1,489.2,137.7,627
10000,9,5,3,3,1,445.96,235.04,627
10000,18,6,9,3,1,502.2,109.69,708
10000,16,6,2,3,1,471.43,176.87,343
10000,9,6,2,3,1,493.68,128,593
10000,7,6,2,3,1,493.68,128,600
10000,21,7,2,3,1,438.47,252.62,1235
10000,14,7,2,3,1,471.43,176.87,336
10000,13,7,2,3,1,489.2,137.7,380
10000,12,7,3,3,1,438.47,252.62,653
10000,13,7,3,3,1,407.73,327.24,380
10000,8,7,2,3,1,498.24,118.14,622
10000,8,7,3,3,1,498.24,118.14,1966
10000,12,8,3,3,1,413.87,311.99,617
10000,9,8,3,3,1,506.31,100.93,310
10000,9,8,3,3,1,10000,3.24,627
10000,12,9,2,3,1,478.35,135.68,653
10000,11,9,2,3,1,10000,6.37,643
10000,11,11,3,3,1,455.86,212.14,326
10000,8,11,2,2,1,198.64,313.76,401
10000,11,1,4,1,1,180.16,368.76,10074
10000,20,1,3,1,1,220.33,254.08,501
10000,17,1,2,1,1,230.47,227.73,477
10000,15,1,3,1,1,239.82,153.75,464
10000,16,1,3,1,1,239.82,204.22,465
10000,14,1,3,1,1,198.64,313.76,442
10000,15,1,10,1,1,91.95,260.75,468
10000,11,1,2,1,1,247.42,185.63,420
10000,10,1,3,1,2,215.78,266.23,420
10000,12,1,3,1,2,271.78,128.76,426
10000,10,1,3,1,2,185.59,352.17,417
10000,12,1,9,1,2,247.42,185.63,430
10000,8,1,2,1,2,126.71,125.07,401
10000,8,1,3,1,2,247.42,185.63,396
10000,13,1,1,1,2,236.15,213.37,10072
10000,27,1,9,1,2,230.47,227.73,591
10000,13,1,2,1,2,10000,72.11,448
10000,13,10,4,1,2,9192.15,182.26,10065
10000,8,10,3,1,2,236.15,213.37,10052
10000,24,10,2,1,2,227.1,236.4,566
10000,26,10,3,1,2,198.64,313.76,581
10000,25,10,4,1,2,520.73,183.32,260
10000,27,10,4,1,2,230.47,227.73,599
10000,25,10,7,1,2,250.64,177.9,556
10000,21,10,2,1,2,470.14,292.24,517
10000,20,10,2,1,2,226.77,236.73,518
10000,20,10,3,1,2,209.62,253.01,512
10000,19,10,3,1,2,254.55,159.67,502
10000,21,10,3,1,2,230.47,227.73,511
10000,18,10,3,1,2,247.42,185.63,493
10000,20,10,3,1,2,230.47,227.73,512
10000,20,10,3,1,2,230.47,227.73,535
10000,19,10,3,1,2,98.5,177.07,497
10000,18,10,3,1,2,250.64,177.9,488
10000,22,10,3,1,2,165.8,414.78,438
10000,18,10,3,1,2,236.15,213.37,488
10000,22,10,4,1,2,204.09,298.29,538
10000,21,10,4,1,2,198.64,313.76,522
10000,18,10,5,1,2,119.27,118.98,493
10000,21,10,9,1,2,236.15,213.37,528
10000,19,10,9,1,2,227.1,236.4,492
10000,21,10,9,1,2,227.1,236.4,517
10000,14,10,1,1,2,220.33,254.08,446
10000,17,10,2,1,2,247.42,185.63,477
10000,15,10,2,1,2,193.34,329.09,459
10000,17,10,2,1,2,257.14,162.45,473
10000,17,10,2,1,2,247.42,185.63,477
10000,14,10,2,1,2,230.47,227.73,458
10000,14,10,3,1,2,271.78,128.76,458
10000,15,10,3,1,2,123.11,137.67,459
10000,14,10,3,1,2,204.09,298.29,446
10000,16,10,3,1,2,236.15,213.37,470
10000,15,10,3,1,2,239.82,204.22,468
10000,14,10,3,1,2,254.55,168.6,450
10000,15,10,3,1,2,204.09,287.76,464
10000,14,10,3,1,2,114.55,116.56,458
10000,15,10,3,1,2,220.33,245.11,464
10000,15,10,3,1,2,239.82,204.22,455
10000,15,10,3,1,2,254.55,165.62,459
10000,17,10,4,1,2,250.64,177.9,477
10000,17,10,4,1,2,271.78,128.76,487
10000,14,10,4,1,2,209.62,208.09,453
10000,12,10,2,1,2,257.14,162.45,433
10000,12,10,2,1,2,247.43,146.29,433
10000,12,10,2,1,2,198.64,302.69,261
10000,10,10,2,1,2,215.78,256.83,420
10000,12,10,2,1,2,227.1,228.06,430
10000,10,10,2,1,2,271.78,128.76,414
10000,12,10,2,1,2,193.34,317.49,433
10000,12,10,3,1,2,185.59,339.75,430
10000,13,10,3,1,2,220.33,245.11,213
10000,12,10,3,1,2,84.34,175.98,430
10000,10,10,3,1,2,1256.63,160.56,422
10000,13,10,3,1,2,165.8,400.16,433
10000,10,10,3,1,2,170.47,385.36,379
10000,10,10,3,1,2,180.16,355.76,420
10000,12,10,3,1,2,230.47,219.69,433
10000,12,10,3,1,2,123.11,118,433
10000,12,10,3,1,2,215.78,256.83,683
10000,12,10,3,1,2,227.1,228.06,426
10000,13,10,3,1,2,236.15,205.84,440
10000,11,10,4,1,2,257.14,156.71,420
10000,10,10,9,1,2,193.34,317.49,422
10000,11,10,9,1,2,254.55,129.89,423
10000,9,10,2,1,2,230.47,219.69,413
10000,9,10,2,1,2,198.64,302.69,406
10000,8,10,2,1,2,236.15,205.84,401
10000,9,10,2,1,2,135.44,68.25,404
10000,8,10,3,1,2,101.25,210.44,401
10000,8,10,3,1,2,98.51,177.06,398
10000,8,10,3,1,2,95.84,145.07,396
10000,8,10,3,1,2,193.34,317.49,398
10000,20,2,2,1,2,193.34,317.49,512
10000,21,2,3,1,2,204.09,287.76,511
10000,14,2,2,1,2,119.26,90.14,446
10000,16,2,3,1,2,204.09,293.03,407
10000,14,2,3,1,2,267.48,133.62,462
10000,12,2,3,1,2,230.47,223.71,433
10000,11,2,3,1,2,230.47,223.71,384
10000,13,2,3,1,2,198.64,308.23,444
10000,9,2,3,1,2,123.11,101.61,401
10000,24,3,9,1,2,193.34,323.29,553
10000,19,3,2,1,2,185.59,339.75,502
10000,20,3,3,1,2,10000,74.49,507
10000,21,3,4,1,2,267.48,133.62,528
10000,14,3,3,1,2,204.09,293.03,450
10000,14,3,3,1,2,257.14,159.58,446
10000,14,3,3,1,2,227.1,232.23,462
10000,15,3,4,1,2,271.78,124.2,455
10000,11,3,2,1,2,230.47,223.71,429
10000,12,3,3,1,2,236.15,209.6,704
10000,12,3,3,1,2,247.42,182.35,433
10000,11,3,3,1,2,215.78,261.53,429
10000,10,3,3,1,2,165.8,407.47,420
10000,11,3,3,1,2,185.59,345.96,399
10000,12,3,3,1,2,236.15,205.84,433
10000,13,3,3,1,2,3458.37,131.4,437
10000,11,3,3,1,2,104.03,144.76,417
10000,13,3,3,1,2,230.48,172.05,448
10000,11,3,4,1,2,119.26,93.75,417
10000,8,3,2,1,2,215.78,261.53,401
10000,14,4,4,1,2,247.42,182.35,10009
10000,18,4,2,1,2,247.42,182.35,488
10000,19,4,3,1,2,267.49,145.85,497
10000,14,4,3,1,2,227.1,232.23,442
10000,16,4,5,1,2,230.48,175.47,470
10000,11,4,2,1,2,254.55,144.78,252
10000,11,4,3,1,2,215.78,261.53,414
10000,12,4,3,1,2,267.49,143.41,430
10000,9,4,3,1,2,247.42,182.35,411
10000,8,4,3,1,2,209.62,277.97,403
10000,21,5,3,1,2,220.33,249.6,511
10000,16,5,2,1,2,180.16,362.26,474
10000,14,5,3,1,2,215.78,261.53,231
10000,15,5,3,1,2,254.55,165.62,455
10000,12,5,2,1,2,271.78,126.48,433
10000,25,6,3,1,2,230.47,223.71,556
10000,19,6,3,1,2,227.1,232.23,492
10000,17,6,2,1,2,175.28,377.32,482
10000,11,6,2,1,2,267.48,136.07,429
10000,12,6,2,1,2,185.59,345.96,430
10000,10,6,3,1,2,239.82,157.36,417
10000,12,6,3,1,2,236.15,209.6,426
10000,13,6,4,1,2,209.62,277.97,469
10000,9,6,2,1,2,236.15,209.6,404
10000,8,6,2,1,2,170.47,392.39,403
10000,19,7,4,1,2,230.47,223.71,312
10000,14,7,3,1,2,165.8,407.47,458
10000,15,7,3,1,2,10000,9.24,459
10000,14,7,3,1,2,220.33,249.6,446
10000,18,8,3,1,2,227.1,240.58,493
10000,14,8,2,1,2,247.42,182.35,446
10000,14,8,3,1,2,247.42,182.35,458
10000,11,8,3,1,2,257.14,165.32,429
10000,13,8,8,1,2,10000,13.02,448
10000,8,8,3,1,2,271.78,126.48,403
10000,19,9,3,1,2,185.59,345.96,502
10000,12,9,3,1,2,215.78,270.93,430
10000,9,9,2,1,2,193.35,329.09,408
10000,18,11,3,1,2,271.78,126.48,493
10000,21,11,3,1,2,209.62,272.98,522
10000,14,11,2,1,2,193.34,334.89,450
10000,14,11,3,1,2,271.78,131.03,454
10000,17,11,3,1,2,239.82,193.41,487
10000,15,11,3,1,2,175.28,390.86,455
10000,14,11,3,1,3,271.78,131.03,450
10000,15,11,4,1,3,185.6,376.99,464
10000,10,11,2,1,3,215.78,270.93,422
10000,13,11,2,1,3,254.55,171.57,440
10000,12,11,3,1,3,230.47,231.75,433
10000,10,11,3,1,3,230.47,231.75,420
10000,11,11,3,1,3,135.43,86.45,417
10000,8,11,2,1,3,215.78,270.93,401
10000,8,11,2,1,3,230.47,231.75,204
10000,20,1,3,2,3,257.14,165.32,518
10000,17,1,2,2,3,239.82,207.83,487
10000,15,1,3,2,3,161.25,437.54,564
10000,8,1,3,2,3,220.33,254.08,398
10000,20,1,3,2,3,236.15,213.37,507
10000,15,1,2,2,3,257.14,165.32,455
10000,14,1,3,2,3,185.59,352.17,454
10000,17,1,3,2,3,257.14,122.28,477
10000,18,10,3,2,3,267.48,140.97,229
10000,18,10,2,2,3,126.72,119.11,498
10000,19,10,3,2,3,215.78,266.23,497
10000,17,10,3,2,3,198.64,319.29,477
10000,17,10,8,2,3,112.85,146.02,477
10000,12,10,3,2,3,239.82,207.83,433
10000,13,10,3,2,3,1713.53,262.15,437
10000,8,10,2,2,3,227.1,236.4,398
10000,14,2,2,2,3,193.34,329.09,454
10000,14,2,9,2,3,236.15,213.37,458
10000,15,2,9,2,3,247.42,185.63,464
10000,11,2,2,2,3,257.14,162.45,423
10000,13,2,3,2,3,209.62,282.96,437
10000,14,4,3,2,3,209.62,282.96,458
10000,22,5,2,2,3,198.64,313.76,532
10000,17,5,2,2,3,328.56,234.94,477
10000,13,5,3,2,3,247.42,185.63,209
10000,25,7,3,2,3,209.62,282.96,577
10000,9,7,2,2,3,239.82,204.22,401
10000,19,11,3,2,3,204.09,298.29,502
10000,15,11,2,2,3,215.78,266.23,455
10000,15,11,3,2,3,247.42,185.63,259
10000,13,11,3,2,3,254.55,168.6,238
10000,11,11,3,2,3,204.09,298.29,423
10000,11,11,7,2,3,209.62,282.96,426
10000,8,11,3,2,3,227.1,236.4,396
10000,8,11,6,2,3,204.09,298.29,401
10000,23,1,3,3,3,271.78,128.76,549
10000,25,1,7,3,3,220.33,254.08,563
10000,19,1,3,3,3,257.14,162.45,502
10000,20,1,3,3,3,230.47,227.73,501
10000,18,1,3,3,3,230.47,227.73,483
10000,21,1,10,3,3,198.64,313.76,522
10000,16,1,2,3,3,247.42,185.63,465
10000,15,1,2,3,3,220.33,254.08,455
10000,14,1,2,3,3,257.14,162.45,442
10000,15,1,2,3,3,204.09,298.29,459
10000,17,1,3,3,3,267.48,138.52,506
10000,16,1,3,3,3,247.42,185.63,465
10000,15,1,3,3,3,193.34,329.09,468
10000,14,1,9,3,3,227.1,236.4,458
10000,12,1,2,3,3,227.1,236.4,225
10000,12,1,2,3,3,209.62,282.96,430
10000,11,1,2,3,3,254.55,162.64,422
10000,13,1,3,3,3,271.78,128.76,448
10000,11,1,3,3,3,247.42,185.63,246
10000,12,1,9,3,3,193.34,329.09,430
10000,18,1,2,3,3,209.62,282.96,463
10000,21,1,3,3,3,198.64,335.9,522
10000,18,1,3,3,3,247.42,185.63,493
10000,18,1,3,3,3,193.34,329.09,498
10000,14,1,2,3,3,271.78,128.76,450
10000,15,1,2,3,3,193.34,329.09,464
10000,17,1,2,3,3,254.55,168.6,473
10000,14,1,2,3,3,257.14,156.71,406
10000,17,1,2,3,3,239.82,204.22,473
10000,17,1,3,3,3,193.34,317.49,473
10000,12,1,3,3,3,247.42,179.07,426
10000,26,10,3,3,3,215.79,289.71,566
10000,26,10,3,3,3,501.12,181.93,573
10000,26,10,3,3,3,230.47,227.73,573
10000,22,10,2,3,3,227.1,228.06,538
10000,18,10,2,3,3,247.42,185.63,493
10000,19,10,3,3,3,227.1,228.06,762
10000,21,10,3,3,3,250.64,171.61,522
10000,19,10,3,3,3,247.42,179.07,502
10000,21,10,3,3,3,220.33,254.08,511
10000,22,10,3,3,3,257.14,162.45,1976
10000,21,10,3,3,3,215.78,200.47,522
10000,19,10,3,3,3,101.25,194.66,497
10000,19,10,9,3,3,254.55,162.64,492
10000,14,10,3,3,3,220.33,245.11,450
10000,14,10,3,3,3,239.82,197.01,442
10000,14,10,3,3,3,215.78,256.83,446
10000,14,10,3,3,3,271.78,124.2,446
10000,14,10,5,3,3,227.1,228.06,454
10000,16,10,9,3,3,239.82,197.01,9374
10000,13,10,2,3,3,257.14,156.71,444
10000,10,10,2,3,3,250.64,171.61,414
10000,10,10,2,3,3,227.1,228.06,414
10000,13,10,2,3,3,198.64,302.69,440
10000,12,10,3,3,3,209.62,272.98,430
10000,8,10,2,3,3,254.55,162.64,398
10000,9,10,2,3,3,227.1,228.06,408
10000,8,10,2,3,3,271.78,124.2,403
10000,20,2,3,3,3,257.14,156.71,512
10000,20,2,3,3,3,227.1,228.06,512
10000,20,2,3,3,3,208.32,274.28,276
10000,22,2,3,3,3,236.15,205.84,532
10000,18,2,3,3,3,239.82,197.01,488
10000,21,2,3,3,3,215.78,256.83,522
10000,14,2,2,3,3,230.47,219.69,450
10000,16,2,2,3,3,170.47,385.36,474
10000,14,2,2,3,3,239.82,197.01,462
10000,15,2,2,3,3,107.13,117.43,464
10000,16,2,3,3,3,104.03,124.79,474
10000,17,2,3,3,3,247.42,179.07,416
10000,14,2,3,3,3,271.78,124.2,454
10000,13,2,2,3,3,230.47,223.71,444
10000,11,2,2,3,3,220.34,186.82,1417
10000,13,2,3,3,3,236.15,209.6,444
10000,12,2,3,3,3,227.1,232.23,394
10000,12,2,3,3,3,247.42,179.07,3590
10000,12,2,3,3,3,247.42,182.35,433
10000,8,2,2,3,3,204.09,287.76,396
10000,23,3,9,3,3,227.1,228.06,536
10000,21,3,3,3,3,247.42,182.35,511
10000,20,3,3,3,3,215.78,261.53,501
10000,22,3,3,3,3,204.09,293.03,525
10000,20,3,3,3,3,236.15,209.6,512
10000,21,3,3,3,3,10000,64.9,528
10000,16,3,2,3,3,227.1,232.23,474
10000,14,3,3,3,3,215.78,261.53,458
10000,16,3,3,3,3,257.14,159.58,474
10000,14,3,9,3,3,247.42,182.35,450
10000,15,3,,3,3,236.15,209.6,455
10000,10,3,2,3,3,239.82,229.47,420
10000,23,4,4,3,3,271.78,126.48,542
10000,21,4,2,3,3,239.82,200.62,528
10000,14,4,3,3,3,204.09,293.03,458
10000,14,4,3,3,3,267.48,136.07,450
10000,15,4,3,3,3,161.25,422.39,464
10000,13,4,8,3,3,236.15,209.6,444
10000,13,4,8,3,3,236.15,209.6,397
10000,10,4,9,3,3,239.82,200.62,414
10000,18,5,2,3,3,193.34,323.29,249
10000,17,5,2,3,3,254.55,165.62,225
10000,14,5,2,3,3,230.47,223.71,446
10000,14,5,3,3,3,91.94,235.92,458
10000,17,5,3,3,3,236.15,209.6,487
10000,16,5,4,3,3,215.78,261.53,474
10000,11,5,3,3,3,254.55,174.56,420
10000,11,5,3,3,3,230.48,227.68,422
10000,14,6,2,3,3,209.62,277.97,10013
10000,18,6,2,3,3,204.09,293.03,418
10000,19,6,2,3,3,247.42,182.35,497
10000,22,6,3,3,3,185.6,252.83,353
10000,14,6,2,3,3,215.78,261.53,403
10000,14,6,2,3,3,271.78,131.03,450
10000,14,6,3,3,3,257.14,159.58,462
10000,12,6,2,3,3,271.78,126.48,241
10000,13,6,3,3,3,230.47,231.75,437
10000,8,6,8,3,3,236.15,217.14,398
10000,27,7,3,3,3,10000,52.33,584
10000,20,7,3,3,3,193.34,334.89,276
10000,17,7,6,3,3,193.34,334.89,482
10000,15,8,7,3,3,247.42,182.35,455
10000,18,9,2,3,3,215.78,270.93,483
10000,17,9,3,3,3,239.82,200.62,482
10000,13,9,2,3,3,227.1,240.58,394
10000,12,9,2,3,3,209.62,277.97,433
10000,8,9,3,3,3,271.78,126.48,222
10000,22,11,2,3,3,198.64,308.23,532
10000,22,11,2,3,3,170.47,406.47,563
10000,21,11,3,3,3,227.1,240.58,241
10000,19,11,3,3,3,239.82,207.83,296
10000,22,11,3,3,3,209.62,287.96,328
10000,18,11,3,3,3,193.34,334.89,508
10000,21,11,3,3,3,209.62,297.94,528
10000,22,11,9,3,3,193.34,334.89,525
10000,14,11,2,3,3,239.82,207.83,454
10000,14,11,4,3,3,161.25,429.84,454
10000,12,11,2,3,3,271.78,131.03,433
10000,10,11,2,3,3,267.48,140.97,417
10000,12,11,9,3,3,198.64,319.29,430
10100,8,10,3,1,2,274.51,127.74,402
10175,11,3,2,3,3,359.28,120.57,480
10200,14,1,2,1,1,458.67,189.94,649
10200,8,10,3,1,2,252.38,202.71,406
10200,15,10,3,3,3,277.21,129.01,477
10200,12,2,3,3,3,231.64,245.39,455
10250,11,10,3,1,1,487.47,171.81,659
10300,23,3,3,3,1,403.94,283.99,688
10325,25,2,10,3,3,176.02,419.68,596
10400,13,10,2,1,1,478.23,211.16,689
10400,13,10,3,1,1,237.83,108.74,347
10400,16,10,9,1,2,218,283.9,498
10400,17,2,2,1,2,245.6,217.99,492
10400,14,2,3,1,2,264.72,172.25,464
10400,14,3,3,1,2,236.18,250.2,468
10400,8,3,3,1,2,264.72,178.45,417
10400,18,3,2,2,3,245.6,221.91,502
10400,8,1,3,3,3,282.66,133.9,414
10400,15,10,6,3,3,224.4,267.11,486
10400,11,10,3,3,3,282.66,131.54,443
10400,11,10,8,3,3,229.15,268.9,437
10425,15,10,2,2,3,236.74,250.8,488
10450,11,1,3,1,1,217.81,159.44,677
10450,19,10,3,1,1,492.65,184.82,377
10450,13,10,2,1,2,10450,123.67,10574
10450,13,1,2,3,3,250.62,209.65,460
10475,11,6,3,3,1,493.82,185.27,679
10500,8,9,2,1,1,523.16,124.04,647
10500,6,5,3,2,1,472.14,237.74,344
10500,7,1,2,3,1,265.11,79.14,642
10500,8,1,2,3,1,527.31,115.17,653
10500,14,10,3,3,1,518.36,134.39,710
10500,25,1,4,1,2,259.79,194.91,591
10500,23,10,3,1,2,238.45,248.23,570
10500,16,10,3,1,2,270,164.56,498
10500,11,10,3,1,2,270,167.57,447
10500,10,4,2,1,2,189.17,380.37,438
10500,10,5,3,1,2,462.03,189.22,435
10500,11,6,3,1,2,238.45,243.85,438
10500,14,5,3,2,3,263.17,183.49,468
10500,12,11,3,2,3,231.36,266.78,455
10500,22,1,2,3,3,238.45,248.23,552
10500,18,1,3,3,3,194.69,356.92,512
10500,17,10,3,3,3,267.27,170.78,501
10500,15,2,3,3,3,226.56,274.61,482
10500,15,7,3,3,3,220.08,291.88,487
10500,12,7,3,3,3,179,412.02,651
10500,15,8,2,3,3,247.95,220.09,487
10550,13,7,3,1,2,253.01,215.46,468
10600,18,2,9,1,2,204.96,391.89,327
10600,21,5,3,3,3,110.27,216.94,597
10650,14,8,1,2,3,251.5,227.25,479
10700,6,10,2,2,1,541.75,107.99,650
10700,13,8,3,3,3,256.6,214.67,471
10800,6,11,3,3,1,623.63,57.01,681
10800,12,10,3,1,2,274.58,182.41,468
10800,12,10,3,1,2,200.43,306.58,468
10800,11,8,3,1,2,267.21,200.47,451
10800,11,9,2,1,2,267.21,200.47,457
10800,22,8,3,3,3,274.9,175.66,507
11000,11,2,2,2,1,482.3,277.88,708
11000,6,3,2,2,1,494.62,249.06,668
11000,7,1,2,1,1,523.13,184.38,673
11000,7,1,2,1,1,482.3,277.88,335
11000,11,1,2,1,1,538.11,151.47,708
11000,14,10,3,1,1,552.41,120.65,744
11000,9,10,2,1,1,523.13,184.38,690
11000,9,10,3,1,1,270.6,105.1,690
11000,16,3,3,1,1,275.4,60.05,760
11000,8,4,2,1,1,556.94,111.02,376
11000,10,11,2,1,1,526.17,177.66,704
11000,8,11,3,1,1,268.08,75.37,345
11000,16,10,6,2,1,476.7,291.18,760
11000,11,10,3,2,1,273.18,71.61,708
11000,9,10,3,2,1,523.13,184.38,690
11000,9,3,2,3,1,543.04,140.79,346
11000,9,3,3,3,1,538.11,151.47,343
11000,8,3,3,3,1,268.08,78.06,684
11000,17,5,2,3,1,538.11,151.47,768
11000,11,11,3,3,1,523.13,184.38,708
11000,18,1,,1,1,272.16,204.18,270
11000,17,10,3,1,2,249,70.02,190
11000,10,10,4,1,2,242.36,279.48,11069
11000,23,10,3,1,2,282.85,178.7,597
11000,20,10,9,1,2,117.85,217.01,558
11000,14,10,2,1,2,253.52,250.5,490
11000,17,10,2,1,2,121.43,148.25,520
11000,14,10,3,1,2,282.85,178.7,233
11000,11,10,3,1,2,198.18,356.03,465
11000,11,10,3,1,2,275.7,195.69,465
11000,10,10,9,1,2,129.15,103.58,455
11000,8,10,2,1,2,272.16,204.18,404
11000,18,2,3,1,2,272.16,204.18,257
11000,9,2,3,1,2,177.38,456.3,449
11000,22,3,2,1,2,108.35,188.69,585
11000,17,3,2,1,2,253.52,241.65,335
11000,10,4,3,1,2,117.85,72.33,458
11000,8,4,2,1,2,298.97,104.56,413
11000,21,5,9,1,2,272.16,196.97,587
11000,15,5,3,1,2,279.99,182.19,501
11000,12,5,3,1,2,282.85,175.54,476
11000,10,5,4,1,2,298.97,139.12,458
11000,14,6,2,1,2,253.52,250.5,500
11000,12,7,2,1,2,204.15,380.55,469
11000,11,7,2,1,2,218.5,339.05,462
11000,10,7,2,1,2,237.34,287.69,458
11000,10,7,3,1,2,212.67,374.77,462
11000,8,7,2,1,2,198.17,398.49,443
11000,20,11,2,1,2,114.43,142.76,297
11000,13,11,2,1,3,298.97,114.1,437
11000,8,11,3,1,3,282.85,175.54,438
11000,12,1,3,2,3,263.82,173.09,473
11000,14,3,3,2,3,298.97,144.13,504
11000,23,1,3,3,3,259.76,234.71,554
11000,14,1,3,3,3,279.99,185.46,504
11000,17,1,3,3,3,279.99,185.46,525
11000,12,1,2,3,3,263.81,224.65,476
11000,14,1,1,3,3,298.97,141.62,495
11000,27,10,3,3,3,224.51,322.26,709
11000,16,10,3,3,3,272.16,196.97,522
11000,11,10,2,3,3,282.85,172.39,471
11000,12,10,2,3,3,259.76,230.57,476
11000,20,2,3,3,3,237.34,282.53,497
11000,13,2,9,3,3,249.81,232.51,488
11000,15,3,3,3,3,249.81,250.86,482
11000,10,3,2,3,3,237.34,287.69,462
11000,12,3,2,3,3,11000,69.44,469
11000,17,4,2,3,3,272.16,200.58,525
11000,8,5,2,3,3,253.52,246.07,441
11000,8,5,3,3,3,282.85,175.54,319
11000,19,8,2,3,3,218.51,278.18,547
11000,27,11,3,3,3,294.08,155.2,634
11000,14,11,2,3,3,177.39,531.29,494
11025,10,1,2,2,3,141.15,91.74,233
11125,20,10,4,1,2,220.97,342.91,564
11125,15,11,3,1,3,252.64,258.35,511
11200,8,10,2,1,1,552.9,143.36,696
11200,8,10,2,1,1,558.03,132.31,690
11200,17,1,9,1,1,285.08,188.83,535
11200,12,10,2,1,2,11200,229.08,485
11200,11,10,3,1,2,268.59,228.74,474
11200,10,10,3,1,2,277.11,207.9,473
